FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04,AOD_RF
3443,5085,126.5976412,45.78797662,36,20.31540302,0.513618424,2470.955696,0.4817663399999999
3444,5086,126.6018824,45.78384178,36,20.31540302,0.513618424,181.7677076,0.48235612999999994
3445,5089,126.5968069,45.78442554,36,20.31540302,0.513618424,2470.841306,0.48235612999999994
3446,5090,126.602717,45.78739284,36,20.31540302,0.513618424,2072.807351,0.4822312999999999
3447,5092,126.5984755,45.7915277,36,20.31540302,0.513618424,872.8402982,0.48125528999999984
3448,5093,126.5959728,45.78087445,36,20.31540302,0.513618424,9.295588371,0.48235612999999994
3449,5095,126.6035516,45.79094388,36,20.31540302,0.513618424,1292.505954,0.48172024999999985
3450,5097,126.6187795,45.78919106,36,20.31540302,0.513618424,34.45142521,0.4809288199999998
3451,5098,126.6137036,45.78977556,36,20.31540302,0.513618424,99.26064946,0.48133709999999985
3452,5099,126.6298246,45.76968182,48,20.31540302,0.460420398,2134.667247,0.4486064000000001
3453,5100,126.6146024,45.77143623,48,20.31540302,0.460420398,4592.233499,0.44875312000000006
3454,5101,126.6306608,45.7732327,36,20.31540302,0.460420398,803.2805746,0.44783319000000005
3455,5102,126.6196766,45.77085165,48,20.31540302,0.460420398,2499.875493,0.4485232700000001
3456,5103,126.6365715,45.77619826,36,20.31540302,0.460420398,2640.53759,0.44970288
3457,5104,126.6255865,45.77381776,36,20.31540302,0.460420398,1673.816082,0.44766048000000014
3458,5105,126.631497,45.77678358,36,20.31540302,0.460420398,1471.944209,0.44783319000000005
3459,5106,126.6374082,45.77974911,36,20.31540302,0.460420398,2578.28175,0.4499659999999999
3460,5108,126.6264224,45.77736868,36,20.31540302,0.460420398,1086.819645,0.44766048000000014
3461,5109,126.6272585,45.78091958,36,20.31540302,0.460420398,2077.017745,0.44818797000000005
3462,5110,126.635735,45.77264741,36,20.31540302,0.460420398,2031.365118,0.45003943999999996
3463,5111,126.6247506,45.77026685,48,20.31540302,0.460420398,1795.372438,0.4484336900000001
3464,5112,126.6323334,45.78033446,36,20.31540302,0.460420398,3065.289289,0.44836067999999996
3465,5113,126.640809,45.7720619,36,20.31540302,0.460420398,3381.673555,0.45081265000000004
3466,5114,126.6416459,45.77561272,36,20.31540302,0.460420398,2751.914738,0.45003943999999996
3467,5115,126.6475576,45.77857772,36,20.31540302,0.460420398,1443.826605,0.45018998000000005
3468,5116,126.64332,45.78271434,36,20.31540302,0.460420398,2473.509715,0.4499659999999999
3469,5117,126.6424829,45.77916353,36,20.31540302,0.460420398,2616.955399,0.44970288
3470,5118,126.6500701,45.78923004,36,20.31540302,0.513618424,2513.96166,0.4813544499999998
3471,5119,126.6509569,45.77089018,59,20.31540302,0.460420398,3829.155122,0.4524212
3472,5120,126.6280946,45.78447048,36,20.31540302,0.513618424,1718.67234,0.4819998
3473,5121,126.6340064,45.78743619,36,20.31540302,0.513618424,1694.531396,0.48152514999999996
3474,5123,126.6348431,45.79098705,36,20.31540302,0.513618424,213.8578675,0.48122624999999986
3475,5124,126.6246912,45.79215725,36,20.31540302,0.513618424,248.0051232,0.4809288199999998
3476,5126,126.6297672,45.79157227,36,20.31540302,0.513618424,107.3850717,0.4810140999999999
3477,5127,126.638245,45.78329995,36,20.31540302,0.513618424,2788.076335,0.4823270899999999
3478,5128,126.6441572,45.78626514,36,20.31540302,0.513618424,2696.208876,0.4823585699999999
3479,5129,126.6331699,45.78388533,36,20.31540302,0.513618424,3597.167865,0.48211493999999994
3480,5130,126.648395,45.7821285,36,20.31540302,0.460420398,2050.520971,0.4515745499999999
3481,5131,126.6390819,45.78685078,36,20.31540302,0.513618424,3120.961888,0.4822274999999999
3482,5132,126.6449945,45.78981594,36,20.31540302,0.513618424,3075.141379,0.4813544499999998
3483,5133,126.6492325,45.78567927,36,20.31540302,0.513618424,2483.78546,0.48269139999999994
3484,5134,126.6399189,45.79040161,36,20.31540302,0.513618424,2368.744234,0.48122624999999986
3485,5135,126.6407559,45.79395243,36,20.31540302,0.513618424,319.647719,0.48122624999999986
3486,5136,126.6517945,45.77444094,59,20.31540302,0.460420398,1484.299988,0.45164799
3487,5137,126.6499702,45.83301105,28,20.31540302,0.513618424,1024.625535,0.4754933099999996
3488,5139,126.5477088,45.79735334,25,20.31540302,0.513618424,1102.714987,0.4804275399999998
3489,5140,126.5426316,45.79793465,25,20.31540302,0.513618424,1672.372943,0.4804275399999998
3490,5141,126.5485401,45.80090471,25,20.31540302,0.61247208,3865.266575,0.6165568700000003
3491,5142,126.5315504,45.81743463,22,20.31540302,0.513618424,2779.593661,0.48086065999999966
3492,5143,126.5375543,45.79851573,22,20.31540302,0.513618424,971.4180625,0.48094031999999975
3493,5147,126.5468776,45.79380196,25,20.31540302,0.513618424,826.1332615,0.48094330999999985
3494,5148,126.5646044,45.8027106,25,20.31540302,0.61247208,1480.504198,0.6165206900000002
3495,5150,126.5586948,45.79974135,25,20.31540302,0.61247208,579.3055559,0.6165568700000003
3496,5151,126.5595268,45.80329266,25,20.31540302,0.61247208,1243.361465,0.6165206900000002
3497,5152,126.5434626,45.80148605,25,20.31540302,0.513618424,565.4428702,0.48038263999999975
3498,5153,126.5536175,45.80032315,25,20.31540302,0.61247208,2549.569422,0.6165568700000003
3499,5155,126.5654368,45.80626188,25,20.31540302,0.61247208,1408.027606,0.6162704300000003
3500,5156,126.5442936,45.80503745,25,19.18472755,0.513618424,1348.479801,0.48038263999999975
3501,5157,126.5383849,45.80206717,22,20.31540302,0.513618424,1068.879856,0.48089541999999974
3502,5158,126.5502029,45.80800745,25,19.18472755,0.61247208,1761.459706,0.6163066100000002
3503,5159,126.5392157,45.8056186,22,19.18472755,0.513618424,1480.688275,0.48131547999999974
3504,5160,126.545956,45.81214024,25,19.18472755,0.513618424,5319.400851,0.4803478799999997
3505,5161,126.5400465,45.80917002,22,19.18472755,0.513618424,1346.800169,0.48046572999999965
3506,5162,126.5408774,45.81272144,22,19.18472755,0.513618424,3083.793214,0.48086065999999966
3507,5163,126.5544492,45.80387448,25,19.18472755,0.61247208,998.7987377,0.6165568700000003
3508,5164,126.5561128,45.81097715,25,19.18472755,0.61247208,3239.023064,0.6163066100000002
3509,5165,126.5451248,45.80858885,25,19.18472755,0.513618424,2649.345423,0.4799529499999997
3510,5166,126.555281,45.80742582,25,19.18472755,0.61247208,2234.562068,0.6163066100000002
3511,5167,126.5493714,45.80445608,25,19.18472755,0.61247208,2855.26778,0.6165568700000003
3512,5168,126.5611911,45.81039526,25,19.18472755,0.61247208,1546.833134,0.6162704300000003
3513,5169,126.5620234,45.81394655,25,20.31540302,0.61247208,2653.11296,0.6162704300000003
3514,5170,126.5510345,45.8115588,25,19.18472755,0.61247208,2607.479905,0.6163066100000002
3515,5178,126.5603589,45.80684396,25,19.18472755,0.61247208,1138.530544,0.6162704300000003
3516,5180,126.5696818,45.80212832,25,20.31540302,0.61247208,168.2319516,0.6165206900000002
3517,5181,126.5832465,45.79327778,25,20.31540302,0.61247208,2242.520256,0.6169426500000004
3518,5182,126.5942334,45.79566239,25,20.31540302,0.513618424,486.3147133,0.48029906999999983
3519,5185,126.58408,45.79682895,25,20.31540302,0.61247208,394.6090004,0.6165363800000003
3520,5186,126.57817,45.79386069,25,20.31540302,0.61247208,536.3592333,0.6165761400000004
3521,5190,126.5924929,45.81045025,25,20.31540302,0.513618424,1168.170591,0.47956010999999976
3522,5191,126.5933272,45.81400136,25,20.31540302,0.513618424,2364.655154,0.4802194099999996
3523,5192,126.5764254,45.80864823,25,20.31540302,0.61247208,1381.239236,0.6162704300000003
3524,5193,126.5713474,45.8092308,25,20.31540302,0.61247208,1020.091204,0.6162704300000003
3525,5194,126.5772586,45.81219943,25,20.31540302,0.61247208,280.45218,0.6162704300000003
3526,5195,126.5721803,45.81278203,25,20.31540302,0.61247208,2614.964356,0.6162704300000003
3527,5196,126.5662693,45.80981314,25,20.31540302,0.61247208,828.4069536,0.6162704300000003
3528,5197,126.5671019,45.8133644,25,20.31540302,0.61247208,1946.277532,0.6162704300000003
3529,5198,126.5806698,45.80451425,25,20.31540302,0.61247208,316.1658533,0.6161698700000003
3530,5199,126.5705146,45.80567956,25,20.31540302,0.61247208,609.2845615,0.6162704300000003
3531,5200,126.5865811,45.8074824,25,20.31540302,0.513618424,1372.798452,0.4804098599999998
3532,5201,126.5755922,45.80509702,25,20.31540302,0.61247208,691.9003337,0.6162704300000003
3533,5203,126.5815033,45.80806543,25,20.31540302,0.61247208,2075.919012,0.6159196100000003
3534,5204,126.5874149,45.81103354,25,20.31540302,0.513618424,1079.737286,0.47956010999999976
3535,5205,126.5916588,45.80689915,25,20.31540302,0.513618424,402.9706765,0.4804098599999998
3536,5206,126.5823368,45.8116166,25,20.31540302,0.61247208,903.3703121,0.6159196100000003
3537,5207,126.5831705,45.81516776,25,20.31540302,0.513618424,2158.621027,0.47995503999999967
3538,5208,126.5915858,45.82878915,26,20.31540302,0.513618424,443.4546192,0.47629893999999956
3539,5209,126.5924202,45.83234025,26,20.31540302,0.513618424,980.8409114,0.4768066299999996
3540,5210,126.5476188,45.81924299,25,20.31540302,0.61247208,1346.763361,0.6163066100000002
3541,5211,126.5425396,45.81982426,22,20.31540302,0.513618424,2103.136694,0.4798817499999997
3542,5212,126.5484503,45.82279436,26,20.31540302,0.61247208,1516.506383,0.6163772600000003
3543,5213,126.530623,45.83577261,30,20.31540302,0.61247208,1801.148687,0.6160211300000004
3544,5214,126.5374603,45.82040529,22,20.31540302,0.513618424,917.8629394,0.48039452999999965
3545,5215,126.5382912,45.82395672,30,20.31540302,0.61247208,822.2855723,0.6163772600000003
3546,5216,126.5518661,45.81511016,25,19.18472755,0.61247208,1467.745647,0.6163066100000002
3547,5217,126.5628558,45.81749783,25,20.31540302,0.61247208,2177.729887,0.6162704300000003
3548,5218,126.5535297,45.82221284,26,20.31540302,0.61247208,2042.210364,0.6163772600000003
3549,5219,126.5433708,45.82337566,30,20.31540302,0.61247208,2959.929696,0.6163772600000003
3550,5220,126.5467873,45.81569162,25,19.18472755,0.61247208,2902.876141,0.6163066100000002
3551,5221,126.5417085,45.81627285,22,19.18472755,0.513618424,1.815936887,0.4803478799999997
3552,5222,126.5526979,45.8186615,25,20.31540302,0.61247208,1483.456509,0.6163066100000002
3553,5223,126.5577769,45.81807978,25,20.31540302,0.61247208,1730.564595,0.6163066100000002
3554,5224,126.5636883,45.82104911,26,20.31540302,0.61247208,1324.86689,0.6162704300000003
3555,5225,126.5543617,45.82576418,26,20.31540302,0.61247208,678.5702794,0.6163772600000003
3556,5226,126.5619387,45.83583627,26,20.31540302,0.61247208,500.3941851,0.6159412300000003
3557,5227,126.5391222,45.82750815,30,20.31540302,0.61247208,2635.590766,0.6163772600000003
3558,5228,126.5501137,45.82989709,26,20.31540302,0.61247208,687.9603286,0.6162883100000003
3559,5229,126.5399532,45.83105957,30,20.31540302,0.61247208,3852.126544,0.6162883100000003
3560,5230,126.545865,45.83402982,30,20.31540302,0.61247208,1249.148122,0.6162883100000003
3561,5231,126.5407844,45.83461098,30,20.31540302,0.61247208,2284.961264,0.6160211300000004
3562,5232,126.5492819,45.82634573,26,20.31540302,0.61247208,1377.442639,0.6163772600000003
3563,5233,126.5442021,45.82692705,30,20.31540302,0.61247208,952.7755026,0.6163772600000003
3564,5235,126.5560259,45.83286683,26,20.31540302,0.61247208,506.3951901,0.6162883100000003
3565,5236,126.5450335,45.83047844,30,20.31540302,0.61247208,984.8099657,0.6162883100000003
3566,5237,126.5611061,45.83228499,26,20.31540302,0.61247208,505.8094232,0.6162084100000003
3567,5238,126.5594413,45.8251824,26,20.31540302,0.61247208,1487.720881,0.6163410800000002
3568,5239,126.5517774,45.83699979,26,20.31540302,0.61247208,1109.817483,0.6160211300000004
3569,5240,126.5509455,45.83344844,26,20.31540302,0.61247208,280.9880114,0.6162883100000003
3570,5241,126.5602737,45.82873369,26,20.31540302,0.61247208,843.0836402,0.6162084100000003
3571,5242,126.5568581,45.83641814,26,20.31540302,0.61247208,1422.356738,0.6160211300000004
3572,5243,126.5569448,45.81452847,25,19.18472755,0.61247208,5321.265034,0.6163066100000002
3573,5244,126.5738465,45.81988447,26,20.31540302,0.61247208,720.7703212,0.6162704300000003
3574,5245,126.5586091,45.82163109,26,20.31540302,0.61247208,4601.716467,0.6163772600000003
3575,5246,126.5687674,45.82046691,26,20.31540302,0.61247208,720.7666257,0.6162704300000003
3576,5247,126.5746797,45.82343569,26,20.31540302,0.513618424,1980.637601,0.4767328999999997
3577,5248,126.5696003,45.82401815,26,20.31540302,0.61247208,1573.838401,0.6163410800000002
3578,5249,126.5645209,45.82460039,26,20.31540302,0.61247208,1641.047336,0.6163410800000002
3579,5250,126.578092,45.81575062,25,20.31540302,0.61247208,3316.352115,0.6159196100000003
3580,5251,126.5679346,45.81691566,25,20.31540302,0.61247208,1127.081844,0.6162704300000003
3581,5252,126.5840042,45.81871892,26,20.31540302,0.513618424,2246.877574,0.47948890999999966
3582,5253,126.5730133,45.81633325,25,20.31540302,0.61247208,1386.105077,0.6162704300000003
3583,5254,126.5789254,45.81930181,26,20.31540302,0.513618424,895.6207905,0.47992286999999967
3584,5255,126.5848381,45.82227007,26,20.31540302,0.513618424,648.6825945,0.47629893999999956
3585,5256,126.5907514,45.82523804,26,20.31540302,0.513618424,1044.361694,0.47629893999999956
3586,5257,126.5797589,45.82285299,26,20.31540302,0.513618424,1879.970335,0.4767328999999997
3587,5258,126.5899171,45.82168692,26,20.31540302,0.513618424,2347.944968,0.47629893999999956
3588,5259,126.589083,45.8181358,26,20.31540302,0.513618424,1223.035503,0.47948890999999966
3589,5260,126.5712664,45.83112062,26,20.31540302,0.513618424,1378.953011,0.47783104999999965
3590,5261,126.5653535,45.82815165,26,20.31540302,0.61247208,2656.104763,0.6162084100000003
3591,5262,126.5771799,45.83408929,26,20.31540302,0.513618424,769.1857,0.47724058999999963
3592,5263,126.5661863,45.83170292,26,20.31540302,0.61247208,1282.618692,0.6162084100000003
3593,5264,126.5720996,45.83467184,26,20.31540302,0.513618424,966.2387657,0.47783104999999965
3594,5265,126.5780135,45.83764048,26,20.31540302,0.513618424,887.3184382,0.47724058999999963
3595,5266,126.5670192,45.83525417,26,20.31540302,0.61247208,836.8225744,0.6159412300000003
3596,5267,126.5763464,45.83053809,26,20.31540302,0.513618424,965.627227,0.4767328999999997
3597,5268,126.5704333,45.82756939,26,20.31540302,0.61247208,1472.021419,0.6163410800000002
3598,5269,126.575513,45.82698689,26,20.31540302,0.513618424,2076.667546,0.4767328999999997
3599,5270,126.5865061,45.82937236,26,20.31540302,0.513618424,752.341311,0.47629893999999956
3600,5271,126.5805926,45.82640417,26,20.31540302,0.513618424,1948.579414,0.4767328999999997
3601,5272,126.585672,45.82582122,26,20.31540302,0.513618424,793.6512797,0.47629893999999956
3602,5273,126.5814263,45.82995534,26,20.31540302,0.513618424,1047.869668,0.4767328999999997
3603,5274,126.5881745,45.83647462,26,20.31540302,0.513618424,708.9543049,0.4768066299999996
3604,5275,126.5822601,45.8335065,26,20.31540302,0.513618424,646.2144633,0.47724058999999963
3605,5276,126.583094,45.83705766,26,20.31540302,0.513618424,1031.219388,0.47683230999999965
3606,5277,126.5883229,45.79269465,25,20.31540302,0.513618424,1148.837741,0.4809909199999998
3607,5278,126.5993099,45.79507877,36,20.31540302,0.513618424,400.9346375,0.48125528999999984
3608,5280,126.5891568,45.79624578,25,20.31540302,0.513618424,400.8095693,0.4800346999999998
3609,5283,126.5882489,45.81458467,25,20.31540302,0.513618424,1337.606039,0.47995503999999967
3610,5286,126.6094628,45.79391085,36,20.31540302,0.513618424,283.6378972,0.48172024999999985
3611,5287,126.620451,45.79629296,36,20.31540302,0.513618424,1324.079066,0.47997259999999975
3612,5288,126.6111332,45.80101285,36,20.31540302,0.513618424,823.5004681,0.4803359799999998
3613,5290,126.6102979,45.79746185,36,20.31540302,0.513618424,582.3101288,0.4807640299999998
3614,5291,126.6043864,45.79449492,36,20.31540302,0.513618424,381.5212423,0.48172024999999985
3615,5292,126.6153745,45.79687752,36,20.31540302,0.513618424,1219.08491,0.4803808799999998
3616,5293,126.6212869,45.79984389,36,20.31540302,0.513618424,1324.83792,0.4799276999999998
3617,5294,126.6119686,45.80456384,36,20.31540302,0.513618424,336.7502803,0.4803359799999998
3618,5295,126.6187174,45.81108135,36,20.31540302,0.513618424,1365.837259,0.47949800999999964
3619,5296,126.6195534,45.8146323,28,20.31540302,0.513618424,1411.676656,0.4798929399999996
3620,5297,126.5967364,45.80631566,25,20.31540302,0.513618424,846.8723925,0.48067422999999976
3621,5298,126.6034836,45.81283404,36,20.31540302,0.513618424,1309.170973,0.4806843699999996
3622,5300,126.5984055,45.81341781,25,20.31540302,0.513618424,3342.606659,0.4802194099999996
3623,5301,126.5975709,45.80986674,25,20.31540302,0.513618424,1917.757756,0.4798244799999997
3624,5302,126.6068913,45.80514801,36,20.31540302,0.513618424,825.2728126,0.4811391899999997
3625,5303,126.612804,45.80811483,36,20.31540302,0.513618424,1745.709516,0.4807560399999997
3626,5304,126.6018139,45.80573195,36,20.31540302,0.513618424,873.7393647,0.48067422999999976
3627,5305,126.6136396,45.81166581,36,20.31540302,0.513618424,1211.515235,0.48030121999999964
3628,5306,126.6077264,45.80869903,36,20.31540302,0.513618424,1430.82147,0.4802894399999997
3629,5307,126.6178816,45.8075304,36,20.31540302,0.513618424,1669.471518,0.48034775999999973
3630,5309,126.6085616,45.81225004,36,20.31540302,0.513618424,799.0028855,0.4806843699999996
3631,5311,126.5933993,45.79211129,25,20.31540302,0.513618424,1790.813809,0.48125528999999984
3632,5312,126.6162101,45.80042849,36,20.31540302,0.513618424,734.7612394,0.4799276999999998
3633,5313,126.6255274,45.79570817,36,20.31540302,0.513618424,401.158089,0.47994273999999976
3634,5314,126.614539,45.79332654,36,20.31540302,0.513618424,1002.274421,0.48133709999999985
3635,5315,126.6314402,45.79867402,36,20.31540302,0.513618424,446.7384899,0.48001297999999987
3636,5317,126.6322768,45.80222489,36,20.31540302,0.513618424,412.8965245,0.48001297999999987
3637,5320,126.6356798,45.7945379,36,20.31540302,0.513618424,246.9592999,0.48122624999999986
3638,5321,126.6415931,45.79750324,36,20.31540302,0.513618424,481.7120974,0.4802700299999998
3639,5322,126.6306036,45.79512315,36,20.31540302,0.513618424,440.3299408,0.4810140999999999
3640,5323,126.6365167,45.79808875,36,20.31540302,0.513618424,261.4672288,0.4802700299999998
3641,5324,126.6424304,45.80105405,36,20.31540302,0.513618424,353.6185305,0.48022512999999983
3642,5325,126.6483447,45.80401906,36,20.31540302,0.513618424,781.5953782,0.4803533299999998
3643,5326,126.6373536,45.80163959,36,20.31540302,0.513618424,33.66320477,0.48022512999999983
3644,5327,126.647507,45.80046829,36,20.31540302,0.513618424,1135.428432,0.4803533299999998
3645,5328,126.6466694,45.79691751,36,20.31540302,0.513618424,29.4865133,0.48039822999999976
3646,5329,126.622959,45.80694575,36,20.31540302,0.513618424,1329.504869,0.48034775999999973
3647,5330,126.6339504,45.80932662,36,20.31540302,0.513618424,1287.241583,0.47907559999999966
3648,5331,126.6288728,45.80991176,36,20.31540302,0.513618424,1234.357474,0.47946814999999965
3649,5332,126.6347873,45.81287747,28,20.31540302,0.460420398,1916.552059,0.4486539899999999
3650,5333,126.6144752,45.81521678,28,20.31540302,0.513618424,850.6656944,0.48030121999999964
3651,5334,126.6246315,45.81404758,28,20.31540302,0.460420398,1488.052642,0.44725739999999997
3652,5335,126.6237952,45.81049667,36,20.31540302,0.513618424,1395.063971,0.47949800999999964
3653,5336,126.6381907,45.80519042,36,20.31540302,0.513618424,448.6879048,0.4806451899999998
3654,5337,126.6398651,45.81229207,28,20.31540302,0.513618424,2547.912826,0.4796826799999996
3655,5338,126.6297094,45.81346264,28,20.31540302,0.460420398,1182.003854,0.44728295999999995
3656,5339,126.6390278,45.80874125,36,20.31540302,0.513618424,287.141704,0.4792877499999997
3657,5340,126.6280363,45.80636087,36,20.31540302,0.513618424,833.0765452,0.48031789999999974
3658,5341,126.6331136,45.80577576,36,20.31540302,0.513618424,112.5819833,0.48043303999999976
3659,5342,126.6441052,45.80815565,36,20.31540302,0.513618424,1233.8325,0.48082364999999977
3660,5343,126.6432677,45.80460485,36,20.31540302,0.513618424,160.3732131,0.48022225999999985
3661,5344,126.6407024,45.81584288,28,20.31540302,0.460420398,2444.632052,0.4486539899999999
3662,5345,126.649132,45.8294603,28,20.31540302,0.460420398,568.0285317,0.4467826399999997
3663,5347,126.600075,45.82051994,26,20.31540302,0.513618424,876.7876228,0.4797532799999996
3664,5348,126.5941616,45.81755245,26,20.31540302,0.513618424,1099.575944,0.4802194099999996
3665,5349,126.6009099,45.82407099,26,20.31540302,0.513618424,2607.065294,0.47629893999999956
3666,5350,126.5949961,45.82110354,26,20.31540302,0.513618424,1529.240914,0.4797532799999996
3667,5351,126.605989,45.82348713,28,20.31540302,0.513618424,1013.706951,0.47629893999999956
3668,5352,126.6068243,45.82703815,28,20.31540302,0.513618424,4431.420151,0.47629893999999956
3669,5353,126.5958307,45.82465463,26,20.31540302,0.513618424,1777.353629,0.47629893999999956
3670,5354,126.5873402,45.83292349,26,20.31540302,0.513618424,1208.236266,0.4768066299999996
3671,5355,126.6051538,45.8199361,28,20.31540302,0.513618424,1390.333953,0.4797532799999996
3672,5356,126.5992402,45.81696888,26,20.31540302,0.513618424,696.5826889,0.4802194099999996
3673,5357,126.6043186,45.81638508,28,20.31540302,0.513618424,1241.399592,0.4806843699999996
3674,5358,126.615311,45.81876775,28,20.31540302,0.460420398,1135.445772,0.4465561599999999
3675,5359,126.609397,45.81580104,28,20.31540302,0.513618424,1217.268954,0.4806843699999996
3676,5360,126.6212257,45.82173417,28,20.31540302,0.460420398,1118.536646,0.44395005999999987
3677,5361,126.6102324,45.81935204,28,20.31540302,0.513618424,1290.580809,0.4797532799999996
3678,5362,126.6169828,45.82586967,28,20.31540302,0.460420398,1294.225409,0.44395005999999987
3679,5363,126.6127393,45.830005,28,20.31540302,0.460420398,1967.993852,0.4444944499999998
3680,5364,126.611068,45.82290304,28,20.31540302,0.513618424,1286.125522,0.4759157899999996
3681,5365,126.6119036,45.82645402,28,20.31540302,0.460420398,1953.334661,0.44417990999999984
3682,5366,126.6194912,45.8365225,28,20.31540302,0.460420398,748.086513,0.44426459999999984
3683,5367,126.598335,45.83530785,26,20.31540302,0.513618424,1530.142111,0.4768066299999996
3684,5368,126.5975002,45.83175678,26,20.31540302,0.513618424,554.6768444,0.4768066299999996
3685,5369,126.5966654,45.82820571,26,20.31540302,0.513618424,1159.844841,0.47629893999999956
3686,5370,126.6034152,45.83472412,26,20.31540302,0.513618424,4792.573896,0.4768066299999996
3687,5371,126.6042505,45.83827515,26,20.31540302,0.513618424,1570.144755,0.4768066299999996
3688,5372,126.5932548,45.83589135,26,20.31540302,0.513618424,745.6525976,0.4768066299999996
3689,5373,126.6076597,45.83058916,28,20.31540302,0.513618424,4145.194598,0.47629893999999956
3690,5374,126.6017449,45.82762204,26,20.31540302,0.513618424,1711.235682,0.47629893999999956
3691,5375,126.60258,45.83117308,26,20.31540302,0.513618424,6444.473351,0.4768066299999996
3692,5376,126.6135752,45.83355598,28,20.31540302,0.460420398,1050.726187,0.4444944499999998
3693,5377,126.6178189,45.82942062,28,20.31540302,0.460420398,2170.649361,0.44426459999999984
3694,5378,126.6144111,45.83710695,28,20.31540302,0.513618424,1009.297374,0.4764234799999996
3695,5379,126.6084952,45.83414016,28,20.31540302,0.513618424,1674.96233,0.4768066299999996
3696,5380,126.6093308,45.83769116,28,20.31540302,0.513618424,1233.418545,0.4768066299999996
3697,5381,126.618655,45.83297157,28,20.31540302,0.460420398,1794.701524,0.44426459999999984
3698,5382,126.6356243,45.81642831,28,20.31540302,0.460420398,1684.241259,0.4486539899999999
3699,5383,126.6271409,45.82470028,28,20.31540302,0.460420398,1103.93903,0.4438604799999999
3700,5384,126.6161469,45.82231872,28,20.31540302,0.460420398,1341.667746,0.44395005999999987
3701,5385,126.6263043,45.82114939,28,20.31540302,0.460420398,1619.573154,0.44623672999999997
3702,5386,126.6254679,45.81759849,28,20.31540302,0.460420398,1201.742228,0.44716781999999994
3703,5387,126.6305461,45.81701351,28,20.31540302,0.460420398,1880.573403,0.44728295999999995
3704,5388,126.6322199,45.82411525,28,20.31540302,0.460420398,912.8884863,0.44397561999999985
3705,5389,126.6220619,45.82528509,28,20.31540302,0.460420398,1359.905327,0.44395005999999987
3706,5390,126.6203895,45.81818323,28,20.31540302,0.460420398,1159.365141,0.44632630999999995
3707,5391,126.6364615,45.81997915,28,20.31540302,0.460420398,2080.354371,0.4477228999999998
3708,5392,126.6415399,45.81939369,28,20.31540302,0.460420398,1295.746514,0.4477228999999998
3709,5393,126.647456,45.82235877,28,20.31540302,0.460420398,1834.982933,0.44534664999999984
3710,5394,126.6313829,45.82056439,28,20.31540302,0.460420398,1276.295425,0.44635186999999993
3711,5395,126.6466182,45.818808,28,20.31540302,0.513618424,3017.332093,0.47887978999999964
3712,5396,126.6457804,45.81525722,28,20.31540302,0.513618424,2178.342897,0.47981087999999966
3713,5397,126.638136,45.82708081,28,20.31540302,0.460420398,893.3500851,0.44534664999999984
3714,5398,126.6372987,45.82352999,28,20.31540302,0.460420398,1391.957992,0.44534664999999984
3715,5399,126.6423774,45.82294449,28,20.31540302,0.460420398,937.1062116,0.44534664999999984
3716,5400,126.643215,45.82649529,28,20.31540302,0.460420398,744.2602984,0.44534664999999984
3717,5401,126.6440528,45.83004608,28,20.31540302,0.460420398,989.1574747,0.4456611899999997
3718,5402,126.648294,45.82590954,28,20.31540302,0.460420398,647.8378361,0.4464680999999998
3719,5403,126.6288144,45.83180206,28,20.31540302,0.460420398,1040.45864,0.44417501999999986
3720,5404,126.6228983,45.82883601,28,20.31540302,0.460420398,1250.54964,0.44426459999999984
3721,5405,126.6347311,45.83476781,28,20.31540302,0.460420398,1566.734269,0.4456611899999997
3722,5406,126.6237347,45.83238693,28,20.31540302,0.460420398,2505.494434,0.44426459999999984
3723,5407,126.6296513,45.83535293,28,20.31540302,0.460420398,2493.160543,0.4442901599999998
3724,5408,126.6355684,45.83831865,28,20.31540302,0.460420398,2039.754536,0.4456611899999997
3725,5409,126.6245713,45.83593783,28,20.31540302,0.460420398,877.7481251,0.44426459999999984
3726,5410,126.633894,45.83121696,28,20.31540302,0.460420398,1493.728533,0.4442901599999998
3727,5411,126.6279776,45.82825117,28,20.31540302,0.460420398,980.4766763,0.44417501999999986
3728,5412,126.6330569,45.82766611,28,20.31540302,0.460420398,1151.717861,0.44397561999999985
3729,5413,126.6389734,45.83063163,28,20.31540302,0.460420398,793.6853451,0.4456611899999997
3730,5414,126.6398109,45.83418245,28,20.31540302,0.460420398,936.8567534,0.4456611899999997
3731,5415,126.6457285,45.83714764,28,20.31540302,0.460420398,946.8239323,0.4456611899999997
3732,5416,126.6414862,45.84128406,28,20.31540302,0.513618424,1351.703227,0.4766939999999996
3733,5417,126.6406485,45.83773326,28,20.31540302,0.460420398,1776.474775,0.4456611899999997
3734,5418,126.6304883,45.8389038,28,20.31540302,0.460420398,1119.718242,0.4442901599999998
3735,5419,126.6482429,45.84779994,28,20.31540302,0.513618424,1160.265148,0.4763823699999996
3736,5420,126.6490812,45.8513507,66,20.31540302,0.61247208,932.7924556,0.6198206300000004
3737,5423,126.4484922,45.84148078,27,19.18472755,0.513618424,474.9012818,0.4846951799999998
3738,5425,126.438328,45.84263413,27,19.18472755,0.513618424,561.829739,0.4873175699999998
3739,5426,126.4527485,45.83735184,27,19.18472755,0.513618424,455.0197684,0.4838061199999998
3740,5427,126.4637379,45.83974905,27,19.18472755,0.513618424,371.7915967,0.4832921999999998
